time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-0.03517183220827775,-0.34590243422253897,13.472301315955777,6.258643234197372,6.225279415990416,0.0,0.17929974965953166,-0.494575239567762,3.8772905760643237,0.016195486369756186,-0.06233494883357105,0.0,443.4707439072545,442.8061782064029,442.0173059350917,442.0472736903999
1.8600000000000012,-0.023097948681210248,-0.37612941510505427,13.70971740751867,6.2602112282082345,6.222039037208152,0.0,0.22351292803789247,-0.5128338631391286,4.036005469143204,0.040914728079535403,-0.0411091075374835,0.0,469.3064803034387,470.9493024723468,467.7269702890765,469.6483753215469
1.9200000000000013,-0.00843947898712489,-0.4073623061739042,13.954441935549118,6.262385262865301,6.219464913355017,0.0,0.26533502278988963,-0.5280260200085717,4.12115854191226,0.024677669306895127,-0.046752266973639475,0.0,448.9565426948943,448.4974035454758,448.1935141417898,446.8723647192126
1.9800000000000013,0.008738388898507197,-0.4394529817144103,14.203611801140923,6.264278160951735,6.217208273000825,0.0,0.3074852662300042,-0.5414961122211527,4.18425440574325,0.04260820911797596,-0.023743206342091178,0.0,441.2715366086686,443.16620773169063,440.7821245597802,442.2619171899304
2.0400000000000014,0.028579490929021387,-0.4723382993347108,14.457989578861199,6.266918469816645,6.215398169197311,0.0,0.35401903301652776,-0.5544084246502969,4.29458292009255,0.04666132639294937,-0.047864321920165515,0.0,457.4176313526786,455.49213786865215,457.59814158203534,457.92172886555295
2.1000000000000014,0.051401248173086375,-0.5059763863357447,14.721105284155563,6.269429799855729,6.212423573929414,0.0,0.4069901358802487,-0.5665489492035316,4.475222680651075,0.02990784295657979,-0.05324077223666342,0.0,479.2799461302096,478.86976430628863,479.6237209306113,478.3503013997247
2.1600000000000015,0.07738249782217657,-0.5402732598774082,14.993815528826053,6.271080201325288,6.208846094552854,0.0,0.45936980488742424,-0.5764893971011998,4.614530217881947,0.022211529688852,-0.07714840056056477,0.0,469.7860927246324,467.92595939504133,467.93070143899183,467.3312726231525
2.2200000000000015,0.10656225548457995,-0.5751284980709407,15.274508724006267,6.272336700321198,6.203746277135821,0.0,0.5137535340199275,-0.5852106668090662,4.741338449936531,0.018272848524445634,-0.10928651700960001,0.0,467.2484913853799,464.7298677202256,465.56323667615885,465.2548995558062
2.2800000000000016,0.1391593755709767,-0.610486157872785,15.563273139883181,6.273649920474853,6.197847019482328,0.0,0.5734334209854904,-0.5932423316581945,4.883470937707556,0.028280130709351373,-0.08241945056102046,0.0,470.8300824644937,472.8962875014386,470.6845892317101,471.4584972975431
2.3400000000000016,0.1752618918926865,-0.6462740791728778,15.858257932671215,6.275142370278196,6.193186726394163,0.0,0.6304197540663229,-0.5995327623408028,4.949013887787008,0.017003467016694675,-0.0695591444824861,0.0,448.83393682002935,449.8717923771813,450.02971568706437,449.1159873230127
